Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2001","2001","mil toneladas","3303.43914","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2002","2002","mil toneladas","4025.055228","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2003","2003","mil toneladas","4223.680197","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2004","2004","mil toneladas","4378.378033","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2005","2005","mil toneladas","4514.730579","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2006","2006","mil toneladas","4565.862002","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2007","2007","mil toneladas","4760.006181","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2008","2008","mil toneladas","4823.771142","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2009","2009","mil toneladas","5041.971581","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2010","2010","mil toneladas","4742.83699","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2011","2011","mil toneladas","4591.509942","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2012","2012","mil toneladas","4628.671587","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2013","2013","mil toneladas","4568.165766","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2014","2014","mil toneladas","4440.400884","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2015","2015","mil toneladas","4789.645579","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2016","2016","mil toneladas","4811.306887","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2017","2017","mil toneladas","4870.405141","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2018","2018","mil toneladas","4725.756748","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2019","2019","mil toneladas","4746.75164","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2020","2020","mil toneladas","4556.709028","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2021","2021","mil toneladas","4568.70632","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1990","1990","mil toneladas","8058.268092","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1991","1991","mil toneladas","8219.388231","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1992","1992","mil toneladas","8357.271887","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1993","1993","mil toneladas","8462.56591","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1994","1994","mil toneladas","8361.181447","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1995","1995","mil toneladas","8758.663874","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1996","1996","mil toneladas","9197.93068","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1997","1997","mil toneladas","9579.252002","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1998","1998","mil toneladas","10294.620366","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1999","1999","mil toneladas","10396.204538","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2000","2000","mil toneladas","10564.718724","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2001","2001","mil toneladas","10466.945209","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2002","2002","mil toneladas","11261.887629","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2003","2003","mil toneladas","11104.316872","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2004","2004","mil toneladas","11369.785963","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2005","2005","mil toneladas","11367.160916","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2006","2006","mil toneladas","11373.089859","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2007","2007","mil toneladas","11507.715796","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2008","2008","mil toneladas","11652.454682","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2009","2009","mil toneladas","12448.833995","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2010","2010","mil toneladas","11858.916744","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2011","2011","mil toneladas","11839.527834","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2012","2012","mil toneladas","11865.2713","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2013","2013","mil toneladas","11456.884747","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2014","2014","mil toneladas","10856.490513","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2015","2015","mil toneladas","11492.535003","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2016","2016","mil toneladas","11705.65122","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2017","2017","mil toneladas","11693.944192","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2018","2018","mil toneladas","11319.443594","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2019","2019","mil toneladas","11065.624522","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2020","2020","mil toneladas","11501.83907","E","Valor estimado"
